phase,case,method,physical_world_id,termination,physical_seconds,collision,safe_return,operational_pass,time_near_home_seconds,max_home_distance_m,final_home_distance_m,final_speed_mps,adaptive_only_triplet
period-refinement-v1,case-003,PD_F,world-f5e742041b4564e0efcbf9c8993cf46ce88c9e8ae0bac158a5cc09a2b60cd90d,physical_collision,5.585,True,False,True,3.7950000000000004,0.5895942203972436,0.5895942203972436,0.4844297596943454,False
direction-refinement-v1,case-000,A_BAL,world-f7cf657657f497a0cda3b90c7908f18a72a070fcbeac22662b993907112757b3,duration_complete,32.0,False,True,True,18.98,2.83250002404504,0.0008413662703195699,0.0009023003800939372,True
direction-refinement-v1,case-000,F2,world-f7cf657657f497a0cda3b90c7908f18a72a070fcbeac22662b993907112757b3,physical_collision,5.619999999999999,True,False,True,4.195,0.5905861183324155,0.5905861183324155,0.46286686611495076,True
direction-refinement-v1,case-000,PD_F,world-f7cf657657f497a0cda3b90c7908f18a72a070fcbeac22662b993907112757b3,physical_collision,5.575,True,False,True,3.7800000000000007,0.5984666160298573,0.5984666160298573,0.4808491242501978,True
direction-refinement-v1,case-001,A_BAL,world-576de550855f5f4fefc5c990669cd98dbb3e45f32258c1f171d6f1b5a8522f6b,physical_collision,22.319999999999993,True,False,True,13.174999999999994,2.83250002404504,1.1018422843203053,0.4064717023439978,False
direction-refinement-v1,case-001,F2,world-576de550855f5f4fefc5c990669cd98dbb3e45f32258c1f171d6f1b5a8522f6b,physical_collision,5.619999999999999,True,False,True,4.195,0.5905861183324155,0.5905861183324155,0.46286686611495076,False
direction-refinement-v1,case-001,PD_F,world-576de550855f5f4fefc5c990669cd98dbb3e45f32258c1f171d6f1b5a8522f6b,physical_collision,5.575,True,False,True,3.7800000000000007,0.5984666160298573,0.5984666160298573,0.4808491242501978,False
direction-refinement-v1,case-002,A_BAL,world-b4aaec8575f76204d7e4f05da0c3919a3ffaa58ef80f4472600c7693b2408a3f,duration_complete,32.0,False,True,True,18.095000000000002,2.83250002404504,0.0012733822117635943,0.0013696919565920238,True
direction-refinement-v1,case-002,F2,world-b4aaec8575f76204d7e4f05da0c3919a3ffaa58ef80f4472600c7693b2408a3f,physical_collision,5.619999999999999,True,False,True,4.195,0.5905861183324155,0.5905861183324155,0.46286686611495076,True
direction-refinement-v1,case-002,PD_F,world-b4aaec8575f76204d7e4f05da0c3919a3ffaa58ef80f4472600c7693b2408a3f,physical_collision,5.575,True,False,True,3.7800000000000007,0.5984666160298573,0.5984666160298573,0.4808491242501978,True
direction-refinement-v1,case-003,A_BAL,world-2105845455cd23f5ff5878169dc03debebf7bc1603cac9c3c5cadad642824a45,duration_complete,32.0,False,True,True,18.155,2.83250002404504,0.001054116167858035,0.0011496549794361957,True
direction-refinement-v1,case-003,F2,world-2105845455cd23f5ff5878169dc03debebf7bc1603cac9c3c5cadad642824a45,physical_collision,5.619999999999999,True,False,True,4.195,0.5905861183324155,0.5905861183324155,0.46286686611495076,True
direction-refinement-v1,case-003,PD_F,world-2105845455cd23f5ff5878169dc03debebf7bc1603cac9c3c5cadad642824a45,physical_collision,5.575,True,False,True,3.7800000000000007,0.5984666160298573,0.5984666160298573,0.4808491242501978,True
direction-refinement-v1,case-004,A_BAL,world-f7c4addf06c93569e4bca0fdc57d20269e810d4116199222949fbd7b59039654,physical_collision,21.999999999999993,True,False,True,12.939999999999994,2.83250002404504,0.7646116535527817,0.2894224098904946,False
direction-refinement-v1,case-004,F2,world-f7c4addf06c93569e4bca0fdc57d20269e810d4116199222949fbd7b59039654,physical_collision,5.619999999999999,True,False,True,4.195,0.5905861183324155,0.5905861183324155,0.46286686611495076,False
direction-refinement-v1,case-004,PD_F,world-f7c4addf06c93569e4bca0fdc57d20269e810d4116199222949fbd7b59039654,physical_collision,5.575,True,False,True,3.7800000000000007,0.5984666160298573,0.5984666160298573,0.4808491242501978,False
direction-refinement-v1,case-005,A_BAL,world-1d8f970241458d8453fa4349012c87fda0c173af569c83913dde724faa2b2928,physical_collision,21.954999999999995,True,False,True,13.294999999999995,2.83250002404504,0.7426660429300018,0.31106997943679776,False
direction-refinement-v1,case-005,F2,world-1d8f970241458d8453fa4349012c87fda0c173af569c83913dde724faa2b2928,physical_collision,5.619999999999999,True,False,True,4.195,0.5905861183324155,0.5905861183324155,0.46286686611495076,False
direction-refinement-v1,case-005,PD_F,world-1d8f970241458d8453fa4349012c87fda0c173af569c83913dde724faa2b2928,physical_collision,5.575,True,False,True,3.7800000000000007,0.5984666160298573,0.5984666160298573,0.4808491242501978,False
direction-refinement-v1,case-006,A_BAL,world-0b7f3ce6c62bcbccac7ac117a2ad5e6a595a55a0ee5aabe37f10431d874d0c6c,physical_collision,21.949999999999996,True,False,True,13.439999999999987,2.83250002404504,0.7124975113027306,0.3046132102731736,False
direction-refinement-v1,case-006,F2,world-0b7f3ce6c62bcbccac7ac117a2ad5e6a595a55a0ee5aabe37f10431d874d0c6c,physical_collision,5.619999999999999,True,False,True,4.195,0.5905861183324155,0.5905861183324155,0.46286686611495076,False
direction-refinement-v1,case-006,PD_F,world-0b7f3ce6c62bcbccac7ac117a2ad5e6a595a55a0ee5aabe37f10431d874d0c6c,physical_collision,5.575,True,False,True,3.7800000000000007,0.5984666160298573,0.5984666160298573,0.4808491242501978,False
direction-refinement-v1,case-007,A_BAL,world-c257357c28dcade6e47f467d43135ef101f147c8728d2144a5ff309c16efbca3,duration_complete,32.0,False,True,True,18.139999999999993,2.83250002404504,0.002019429583818838,0.002191901209010531,True
direction-refinement-v1,case-007,F2,world-c257357c28dcade6e47f467d43135ef101f147c8728d2144a5ff309c16efbca3,physical_collision,5.619999999999999,True,False,True,4.195,0.5905861183324155,0.5905861183324155,0.46286686611495076,True
direction-refinement-v1,case-007,PD_F,world-c257357c28dcade6e47f467d43135ef101f147c8728d2144a5ff309c16efbca3,physical_collision,5.575,True,False,True,3.7800000000000007,0.5984666160298573,0.5984666160298573,0.4808491242501978,True
confirmation-v1,case-000,A_BAL,world-2745860691b3a32736a187a893cb21d53f6e7deabb74f2ce7a571dbb192e26f9,duration_complete,32.0,False,True,True,19.200000000000003,2.305625315918861,0.0006166179992598943,0.0007214121109923225,False
confirmation-v1,case-000,F2,world-2745860691b3a32736a187a893cb21d53f6e7deabb74f2ce7a571dbb192e26f9,duration_complete,32.0,False,True,True,17.414999999999996,2.2420314587269545,0.0008680060588197155,0.0009736054562127075,False
confirmation-v1,case-000,PD_F,world-2745860691b3a32736a187a893cb21d53f6e7deabb74f2ce7a571dbb192e26f9,physical_collision,5.575,True,False,True,3.8999999999999995,0.5912432637198944,0.5912432637198944,0.46927263625638566,False
confirmation-v1,case-001,A_BAL,world-e83bdb0880ca04526c185d57726a6a74de8a2a0c71af3968cb5d1c3702f5c65b,physical_collision,6.265,True,False,True,3.935,0.7882640174056224,0.7879650551085882,0.14464241151176774,False
confirmation-v1,case-001,F2,world-e83bdb0880ca04526c185d57726a6a74de8a2a0c71af3968cb5d1c3702f5c65b,duration_complete,32.0,False,True,True,17.599999999999994,2.391231592394423,0.0004422587917805607,0.0005136877179083492,False
confirmation-v1,case-001,PD_F,world-e83bdb0880ca04526c185d57726a6a74de8a2a0c71af3968cb5d1c3702f5c65b,physical_collision,5.585,True,False,True,3.6649999999999996,0.5910321066129246,0.5910321066129246,0.4955530504459771,False
confirmation-v1,case-002,A_BAL,world-18aecacf35471dce83fc25f35a6dcef406ef1f99a01966ea054dbb25e15a43b4,duration_complete,32.0,False,True,True,19.85000000000001,2.13813473951224,0.0005844516209613602,0.0006452505768105605,True
confirmation-v1,case-002,F2,world-18aecacf35471dce83fc25f35a6dcef406ef1f99a01966ea054dbb25e15a43b4,physical_collision,5.6,True,False,True,4.215,0.6480402846176092,0.6480402846176092,0.48064955551618105,True
confirmation-v1,case-002,PD_F,world-18aecacf35471dce83fc25f35a6dcef406ef1f99a01966ea054dbb25e15a43b4,physical_collision,5.55,True,False,True,3.7850000000000006,0.6122282076142547,0.6122282076142547,0.4709205981152065,True
confirmation-v1,case-003,A_BAL,world-3838330d3293dc73da26381b30443d6b9097f973325c86bc4e4e7e4218b2a550,duration_complete,32.0,False,True,True,19.3,2.0118193311363357,0.0002118410228849512,0.0002471271327144905,True
confirmation-v1,case-003,F2,world-3838330d3293dc73da26381b30443d6b9097f973325c86bc4e4e7e4218b2a550,physical_collision,5.615,True,False,True,4.215,0.6006407665660938,0.6006407665660938,0.4668791723160912,True
confirmation-v1,case-003,PD_F,world-3838330d3293dc73da26381b30443d6b9097f973325c86bc4e4e7e4218b2a550,physical_collision,5.57,True,False,True,3.7900000000000005,0.6015607403836395,0.6015607403836395,0.47952806566249045,True
confirmation-v1,case-004,A_BAL,world-55d14e87f9c2bb0bec6a296caacc0d4c1b12b36fc89d6442a6a4adf2bf0f07b0,physical_collision,6.39,True,False,True,4.08,0.8215501320402392,0.8176112177637134,0.21431075833521535,False
confirmation-v1,case-004,F2,world-55d14e87f9c2bb0bec6a296caacc0d4c1b12b36fc89d6442a6a4adf2bf0f07b0,duration_complete,32.0,False,True,True,15.444999999999999,2.7734162535056437,0.00773062835382708,0.008484449975831197,False
confirmation-v1,case-004,PD_F,world-55d14e87f9c2bb0bec6a296caacc0d4c1b12b36fc89d6442a6a4adf2bf0f07b0,physical_collision,21.989999999999995,True,False,True,10.304999999999996,2.778232790704093,0.7224311259726565,0.4123250761361363,False
confirmation-v1,case-005,A_BAL,world-fe2e32caa9c8245c8c52c629f83ba749971d78db3c1c686daeb6e5fa62303f20,duration_complete,32.0,False,True,True,16.659999999999993,2.1928499523959615,0.02165939675604664,0.02367565791237317,True
confirmation-v1,case-005,F2,world-fe2e32caa9c8245c8c52c629f83ba749971d78db3c1c686daeb6e5fa62303f20,physical_collision,5.555,True,False,True,4.145000000000001,0.6395003151584149,0.6395003151584149,0.47228680348807484,True
confirmation-v1,case-005,PD_F,world-fe2e32caa9c8245c8c52c629f83ba749971d78db3c1c686daeb6e5fa62303f20,physical_collision,21.775,True,False,True,12.169999999999995,2.1473807068272563,0.4134531997957308,0.39065984668325426,True
confirmation-v1,case-006,A_BAL,world-821027a686b841faa6791401e0aad5ae247277521cc4aa7dda2843c74de15a9d,duration_complete,32.0,False,True,True,20.285,2.204078881809864,0.00028509589794136647,0.00031079280716649293,True
confirmation-v1,case-006,F2,world-821027a686b841faa6791401e0aad5ae247277521cc4aa7dda2843c74de15a9d,physical_collision,5.51,True,False,True,4.09,0.6302679910829508,0.6302679910829508,0.48239566505731235,True
confirmation-v1,case-006,PD_F,world-821027a686b841faa6791401e0aad5ae247277521cc4aa7dda2843c74de15a9d,physical_collision,5.535,True,False,True,3.7150000000000003,0.578625055091306,0.578625055091306,0.4854169621914488,True
confirmation-v1,case-007,A_BAL,world-d272f7ba29c653a92ba7a804bf0ddbdd579cbd22c5af2966ec306f0ca173cac8,physical_collision,6.0649999999999995,True,False,True,4.340000000000002,0.6360440051690732,0.6360440051690732,0.15608396466150248,False
confirmation-v1,case-007,F2,world-d272f7ba29c653a92ba7a804bf0ddbdd579cbd22c5af2966ec306f0ca173cac8,duration_complete,32.0,False,True,True,18.184999999999995,2.089907038256091,0.00035528282530195,0.0004233050853112493,False
confirmation-v1,case-007,PD_F,world-d272f7ba29c653a92ba7a804bf0ddbdd579cbd22c5af2966ec306f0ca173cac8,physical_collision,5.669999999999999,True,False,True,3.855000000000001,0.5847944700816894,0.5847944700816894,0.4843488709009395,False
confirmation-v1,case-008,A_BAL,world-efc9850e5fedd6ea7058272aecabdcb9dba818d03dfb61d2caae4ee1ca921247,physical_collision,6.41,True,False,True,4.23,0.8699169694345787,0.8573244542307387,0.2831149586384757,False
confirmation-v1,case-008,F2,world-efc9850e5fedd6ea7058272aecabdcb9dba818d03dfb61d2caae4ee1ca921247,physical_collision,21.829999999999995,True,False,True,11.769999999999996,3.341431536846863,0.7785762962078155,0.2884644871799538,False
confirmation-v1,case-008,PD_F,world-efc9850e5fedd6ea7058272aecabdcb9dba818d03dfb61d2caae4ee1ca921247,physical_collision,21.445,True,False,True,12.329999999999988,2.1626176804455923,0.3631340811344469,0.3852357401395093,False
confirmation-v1,case-009,A_BAL,world-5e63f3b7a5897d6093d637649a44cb3cb98c249425c6a2d0ab31c96182fa4cfb,physical_collision,6.17,True,False,True,3.855,0.7865298633553927,0.7865298633553927,0.10589932810296558,False
confirmation-v1,case-009,F2,world-5e63f3b7a5897d6093d637649a44cb3cb98c249425c6a2d0ab31c96182fa4cfb,duration_complete,32.0,False,True,True,16.894999999999996,2.1207467632388894,0.0014370435942561504,0.0015777100777688057,False
confirmation-v1,case-009,PD_F,world-5e63f3b7a5897d6093d637649a44cb3cb98c249425c6a2d0ab31c96182fa4cfb,physical_collision,21.704999999999995,True,False,True,12.130000000000003,2.186367771197147,0.4699466777433879,0.42109338109421696,False
confirmation-v1,case-010,A_BAL,world-6a627228902ea1260db21f64cf914f6eac6ed297df6d369b98266a5d5fa506df,duration_complete,32.0,False,True,True,19.574999999999996,2.449531199108436,0.0003854633917038014,0.00042343005554128433,True
confirmation-v1,case-010,F2,world-6a627228902ea1260db21f64cf914f6eac6ed297df6d369b98266a5d5fa506df,physical_collision,21.959999999999994,True,False,True,12.364999999999995,1.9567010829477527,0.8454385757460322,0.31092804594337076,True
confirmation-v1,case-010,PD_F,world-6a627228902ea1260db21f64cf914f6eac6ed297df6d369b98266a5d5fa506df,physical_collision,21.514999999999993,True,False,True,12.479999999999997,1.975102418540755,0.3827476648515749,0.38419154932716926,True
confirmation-v1,case-011,A_BAL,world-0c0c1de27512fba6de0cef89c7da107ec218028e12d317f3b037e44b3d951f1c,physical_collision,22.219999999999995,True,False,True,13.79999999999999,2.235753675495609,0.9808199841287628,0.27604048245920143,False
confirmation-v1,case-011,F2,world-0c0c1de27512fba6de0cef89c7da107ec218028e12d317f3b037e44b3d951f1c,duration_complete,32.0,False,True,True,17.755000000000003,2.29957818521488,0.00031045426952821766,0.0003676736814839528,False
confirmation-v1,case-011,PD_F,world-0c0c1de27512fba6de0cef89c7da107ec218028e12d317f3b037e44b3d951f1c,physical_collision,5.61,True,False,True,3.9050000000000002,0.5909002532660762,0.5909002532660762,0.4728343920676093,False
confirmation-v1,case-012,A_BAL,world-256bc071caaf162fcd1c12582a656931acbb69c7515a0d8661996308215f6ea8,duration_complete,32.0,False,True,True,20.365,2.265037368035073,0.00019647526739519327,0.0002227257612581304,True
confirmation-v1,case-012,F2,world-256bc071caaf162fcd1c12582a656931acbb69c7515a0d8661996308215f6ea8,physical_collision,5.679999999999999,True,False,True,4.314999999999999,0.615908353182023,0.615908353182023,0.46275518638238217,True
confirmation-v1,case-012,PD_F,world-256bc071caaf162fcd1c12582a656931acbb69c7515a0d8661996308215f6ea8,physical_collision,21.949999999999996,True,False,True,12.809999999999992,1.9951100985928178,0.360213480739641,0.38412154003685745,True
confirmation-v1,case-013,A_BAL,world-a1e2a1e6c59733ce4eda2366e0198767a591f4eed2c16674e52199cf03efbb7a,duration_complete,32.0,False,True,True,20.24,2.0432148351520674,0.00032002513480090176,0.0003508952617847703,False
confirmation-v1,case-013,F2,world-a1e2a1e6c59733ce4eda2366e0198767a591f4eed2c16674e52199cf03efbb7a,duration_complete,32.0,False,True,True,17.870000000000005,2.435790768839518,0.00032014530006471773,0.0003539942357673606,False
confirmation-v1,case-013,PD_F,world-a1e2a1e6c59733ce4eda2366e0198767a591f4eed2c16674e52199cf03efbb7a,physical_collision,5.565,True,False,True,3.834999999999999,0.5756592448791885,0.5756592448791885,0.47445989661087795,False
confirmation-v1,case-014,A_BAL,world-b81ee86758ea58579f51d07ce42e751cfb147ea1899c81147d5ed8af7a582374,duration_complete,32.0,False,True,True,20.144999999999996,2.317507736399399,0.0004631999674139549,0.0005031068160956914,False
confirmation-v1,case-014,F2,world-b81ee86758ea58579f51d07ce42e751cfb147ea1899c81147d5ed8af7a582374,duration_complete,32.0,False,True,True,18.11,2.050363115771343,0.000718132453724373,0.0008001351105131922,False
confirmation-v1,case-014,PD_F,world-b81ee86758ea58579f51d07ce42e751cfb147ea1899c81147d5ed8af7a582374,physical_collision,22.019999999999996,True,False,True,12.27499999999999,2.1245140845570125,0.40546764781537586,0.38677992039987197,False
confirmation-v1,case-015,A_BAL,world-ac2701c8d7c905201ef2b3ea31958eec62da2eca1263f159c4e07413a2bff169,physical_collision,6.465,True,False,True,4.24,0.7722119846736794,0.7722119846736794,0.10784392453066978,False
confirmation-v1,case-015,F2,world-ac2701c8d7c905201ef2b3ea31958eec62da2eca1263f159c4e07413a2bff169,physical_collision,5.829999999999999,True,False,True,4.4,0.6039791400610683,0.6039791400610683,0.46303197804064783,False
confirmation-v1,case-015,PD_F,world-ac2701c8d7c905201ef2b3ea31958eec62da2eca1263f159c4e07413a2bff169,physical_collision,22.29,True,False,True,12.359999999999994,2.2465321141596624,0.7151536081428317,0.41282776336569127,False
